日時,気温_屋内,気温_屋外,湿度_屋内,湿度_屋外,露点温度_屋内,露点温度_屋外,体感温度_屋内,体感温度_屋外,気圧,1時間雨量,降雨時総雨量,1日総雨量,1週間総雨量,1か月総雨量,最終降雨日時,風向,風速,瞬間風速,最大瞬間風速,日照量
2021-05-10 13:05:00+09:00,25.0,25.1,37,30,9.3,6.3,24.5,24.5,1020.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,139,0.0,0.0,11.4,174.33
2021-05-10 13:00:00+09:00,25.0,25.4,37,29,9.3,6.1,24.5,24.7,1020.5,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,215,1.8,2.2,11.4,770.35
2021-05-10 12:55:00+09:00,25.0,25.4,37,30,9.3,6.5,24.5,24.8,1020.2,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,211,0.9,1.1,11.4,218.12
2021-05-10 12:50:00+09:00,25.0,26.2,37,29,9.3,6.8,24.5,25.7,1020.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,327,0.9,1.1,11.4,261.92
2021-05-10 12:45:00+09:00,25.1,26.2,37,29,9.4,6.8,24.7,25.7,1020.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,231,1.3,2.2,11.4,753.1
2021-05-10 12:40:00+09:00,25.0,26.1,37,29,9.3,6.7,24.5,25.5,1020.2,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,215,0.4,1.1,11.4,767.41
2021-05-10 12:35:00+09:00,25.0,26.0,37,29,9.3,6.6,24.5,25.4,1020.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,109,1.3,2.2,11.4,808.52
2021-05-10 12:30:00+09:00,25.0,25.5,37,30,9.3,6.6,24.5,24.9,1020.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,215,0.2,1.1,11.4,809.49
2021-05-10 12:25:00+09:00,25.0,25.3,37,33,9.3,7.8,24.5,24.7,1020.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,187,2.5,3.4,11.4,241.12
2021-05-10 12:20:00+09:00,25.0,26.0,37,27,9.3,5.5,24.5,25.4,1020.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,193,0.2,1.1,11.4,778.67
2021-05-10 12:15:00+09:00,25.0,26.2,37,27,9.3,5.7,24.5,25.6,1020.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,206,0.9,2.2,11.4,798.12
2021-05-10 12:10:00+09:00,25.0,25.9,37,28,9.3,6.0,24.5,25.3,1020.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,186,0.2,1.1,11.4,661.96
2021-05-10 12:05:00+09:00,25.0,25.6,37,29,9.3,6.2,24.5,25.0,1020.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,144,0.9,1.1,11.4,798.97
2021-05-10 12:00:00+09:00,25.0,25.2,37,30,9.3,6.4,24.5,24.6,1020.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,207,1.3,2.2,11.4,762.64
2021-05-10 11:55:00+09:00,25.0,25.3,37,29,9.3,6.0,24.5,24.6,1020.8,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,194,0.4,1.1,11.4,775.12
2021-05-10 11:50:00+09:00,25.0,25.6,37,28,9.3,5.7,24.5,25.0,1020.6,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,235,1.3,2.2,11.4,790.29
2021-05-10 11:45:00+09:00,25.0,25.1,37,29,9.3,5.8,24.5,24.4,1020.9,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,189,0.0,0.0,11.4,770.35
2021-05-10 11:40:00+09:00,25.0,24.7,37,29,9.3,5.5,24.5,24.0,1020.8,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,229,1.6,2.2,11.4,755.67
2021-05-10 11:35:00+09:00,25.0,25.1,37,30,9.3,6.3,24.5,24.5,1020.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,197,2.0,2.2,11.4,763.5
2021-05-10 11:30:00+09:00,25.0,24.6,37,30,9.3,5.9,24.5,23.9,1020.5,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,181,0.9,2.2,11.4,758.24
2021-05-10 11:25:00+09:00,25.0,23.9,37,31,9.3,5.7,24.5,23.1,1020.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,207,0.0,0.0,11.4,751.75
2021-05-10 11:20:00+09:00,25.0,24.1,37,30,9.3,5.4,24.5,23.4,1020.6,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,180,2.5,4.5,11.4,754.81
2021-05-10 11:15:00+09:00,25.0,24.7,37,29,9.3,5.5,24.5,24.0,1020.5,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,219,0.9,1.1,11.4,734.38
2021-05-10 11:10:00+09:00,25.0,24.3,37,29,9.3,5.1,24.5,23.5,1021.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,210,2.2,3.4,11.4,734.87
2021-05-10 11:05:00+09:00,25.0,24.3,37,30,9.3,5.6,24.5,23.5,1021.0,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,201,1.3,2.2,11.4,734.87
2021-05-10 11:00:00+09:00,25.0,24.2,37,30,9.3,5.5,24.5,23.5,1021.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,184,0.4,1.1,11.4,713.09
2021-05-10 10:55:00+09:00,25.0,23.8,36,31,8.9,5.6,24.5,23.0,1021.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,175,1.3,2.2,11.4,700.99
2021-05-10 10:50:00+09:00,25.0,23.4,36,30,8.9,4.8,24.5,22.6,1021.9,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,279,3.8,5.8,11.4,654.13
2021-05-10 10:45:00+09:00,25.0,23.3,36,32,8.9,5.7,24.5,22.5,1021.6,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,193,0.0,0.0,11.4,721.78
2021-05-10 10:40:00+09:00,25.0,22.8,36,32,8.9,5.2,24.5,21.9,1021.2,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,309,1.1,1.1,11.4,694.01
2021-05-10 10:35:00+09:00,25.1,22.6,36,33,9.0,5.5,24.6,21.8,1020.9,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,201,0.0,0.0,11.4,702.33
2021-05-10 10:30:00+09:00,25.1,22.9,36,32,9.0,5.3,24.6,22.1,1021.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,200,0.7,1.1,11.4,651.56
2021-05-10 10:25:00+09:00,25.1,23.0,36,32,9.0,5.4,24.6,22.2,1021.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,38,0.7,2.2,11.4,557.85
2021-05-10 10:20:00+09:00,25.1,21.8,36,34,9.0,5.2,24.6,20.9,1021.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,42,1.8,3.4,11.4,126.61
2021-05-10 10:15:00+09:00,25.1,22.8,36,31,9.0,4.8,24.6,21.9,1021.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,81,1.3,2.2,11.4,127.47
2021-05-10 10:10:00+09:00,25.0,22.6,36,31,8.9,4.6,24.5,21.7,1021.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,197,0.0,0.0,11.4,132.73
2021-05-10 10:05:00+09:00,25.0,21.9,36,33,8.9,4.9,24.5,21.0,1021.5,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,304,1.3,2.2,11.4,134.81
2021-05-10 10:00:00+09:00,24.9,21.8,36,33,8.8,4.8,24.4,20.9,1021.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,211,0.7,1.1,11.4,149.98
2021-05-10 09:55:00+09:00,24.8,21.6,36,33,8.7,4.6,24.3,20.7,1021.8,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,185,0.2,1.1,11.4,148.76
2021-05-10 09:50:00+09:00,24.8,21.3,36,33,8.7,4.3,24.3,20.3,1021.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,173,0.0,0.0,11.4,140.07
2021-05-10 09:45:00+09:00,24.8,21.2,36,34,8.7,4.7,24.3,20.3,1021.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,189,1.3,2.2,11.4,145.21
2021-05-10 09:40:00+09:00,24.9,21.3,36,34,8.8,4.8,24.4,20.3,1021.9,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,60,2.2,3.4,11.4,147.9
2021-05-10 09:35:00+09:00,24.8,21.2,36,33,8.7,4.3,24.3,20.3,1021.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,207,0.7,2.2,11.4,134.81
2021-05-10 09:30:00+09:00,24.8,21.0,36,34,8.7,4.5,24.3,20.0,1021.8,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,242,1.3,2.2,11.4,143.13
2021-05-10 09:25:00+09:00,24.8,21.1,36,32,8.7,3.8,24.3,20.1,1021.5,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,45,0.7,1.1,11.4,127.47
2021-05-10 09:20:00+09:00,24.8,21.2,36,31,8.7,3.4,24.3,20.2,1021.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,249,0.9,1.1,11.4,158.67
2021-05-10 09:15:00+09:00,24.8,20.7,37,33,9.1,3.9,24.3,19.7,1021.8,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,44,1.8,3.4,11.4,134.44
2021-05-10 09:10:00+09:00,24.8,20.5,37,31,9.1,2.8,24.3,19.4,1021.5,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,63,1.8,2.2,11.4,137.02
2021-05-10 09:05:00+09:00,24.8,20.4,37,30,9.1,2.2,24.3,19.3,1021.6,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,323,1.1,1.1,11.4,125.27
2021-05-10 09:00:00+09:00,24.8,20.2,37,30,9.1,2.1,24.3,19.1,1021.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,61,1.1,1.1,11.4,139.58
2021-05-10 08:55:00+09:00,24.8,20.3,38,30,9.5,2.1,24.3,19.1,1021.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,92,0.9,1.1,11.4,143.5
2021-05-10 08:50:00+09:00,24.8,20.2,38,31,9.5,2.5,24.3,19.1,1021.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,119,1.1,2.2,11.4,132.73
2021-05-10 08:45:00+09:00,24.8,20.3,39,30,9.9,2.1,24.3,19.1,1021.2,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,185,1.3,2.2,11.4,105.82
2021-05-10 08:40:00+09:00,24.8,20.3,39,31,9.9,2.6,24.3,19.2,1021.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,83,1.1,2.2,11.4,153.9
2021-05-10 08:35:00+09:00,24.8,19.8,39,31,9.9,2.2,24.3,19.8,1021.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,291,1.3,2.2,11.4,160.51
2021-05-10 08:30:00+09:00,24.8,19.7,40,31,10.3,2.1,24.3,19.7,1021.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,78,0.2,1.1,11.4,155.24
2021-05-10 08:25:00+09:00,24.8,19.7,40,31,10.3,2.1,24.3,19.7,1021.2,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,197,0.0,0.0,11.4,170.05
2021-05-10 08:20:00+09:00,24.8,19.6,40,32,10.3,2.5,24.3,19.6,1021.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,99,0.2,1.1,11.4,164.78
2021-05-10 08:15:00+09:00,24.8,19.6,40,31,10.3,2.0,24.3,19.6,1021.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,113,0.4,1.1,11.4,142.27
2021-05-10 08:10:00+09:00,24.9,19.6,40,30,10.3,1.6,24.5,19.6,1021.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,29,1.3,2.2,11.4,169.07
2021-05-10 08:05:00+09:00,24.9,19.3,41,33,10.7,2.6,24.5,19.3,1021.2,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,196,2.0,2.2,11.4,149.61
2021-05-10 08:00:00+09:00,24.8,19.2,41,32,10.6,2.1,24.4,19.2,1021.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,98,1.3,2.2,11.4,164.78
2021-05-10 07:55:00+09:00,24.9,18.9,41,33,10.7,2.3,24.5,18.9,1021.2,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,156,0.9,1.1,11.4,137.51
2021-05-10 07:50:00+09:00,24.9,18.9,41,32,10.7,1.8,24.5,18.9,1021.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,73,0.9,1.1,11.4,107.9
2021-05-10 07:45:00+09:00,25.1,18.8,47,31,13.0,1.3,24.9,18.8,1021.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,32,2.5,3.4,11.4,103.13
2021-05-10 07:40:00+09:00,25.0,18.5,46,31,12.6,1.1,24.8,18.5,1021.5,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,10,0.7,1.1,11.4,109.73
2021-05-10 07:35:00+09:00,24.9,18.9,46,30,12.4,0.9,24.6,18.9,1021.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,184,0.2,1.1,11.4,113.65
2021-05-10 07:30:00+09:00,24.8,18.7,46,33,12.4,2.1,24.5,18.7,1021.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,201,0.9,1.1,11.4,112.3
2021-05-10 07:25:00+09:00,24.7,18.5,45,34,12.0,2.3,24.4,18.5,1021.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,189,0.0,0.0,11.4,107.04
2021-05-10 07:20:00+09:00,24.6,18.4,43,34,11.2,2.2,24.3,18.4,1021.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,209,0.9,2.2,11.4,101.05
2021-05-10 07:15:00+09:00,24.6,18.1,43,35,11.2,2.4,24.3,18.1,1021.2,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,169,0.0,0.0,11.4,89.31
2021-05-10 07:10:00+09:00,24.6,17.9,44,35,11.6,2.2,24.3,17.9,1021.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,120,0.2,1.1,11.4,82.82
2021-05-10 07:05:00+09:00,24.6,18.0,44,35,11.6,2.3,24.3,18.0,1021.0,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,341,0.2,1.1,11.4,77.56
2021-05-10 07:00:00+09:00,24.5,17.8,44,34,11.4,1.7,24.2,17.8,1021.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,167,0.0,0.0,11.4,70.71
2021-05-10 06:55:00+09:00,24.5,17.8,44,35,11.4,2.1,24.2,17.8,1021.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,166,0.0,0.0,11.4,69.73
2021-05-10 06:50:00+09:00,24.5,17.7,44,37,11.4,2.8,24.2,17.7,1021.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,167,0.2,1.1,11.4,65.94
2021-05-10 06:45:00+09:00,24.4,17.6,44,37,11.3,2.7,24.1,17.6,1021.0,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,189,0.9,1.1,11.4,66.8
2021-05-10 06:40:00+09:00,24.4,17.4,43,37,11.0,2.5,24.0,17.4,1020.9,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,176,0.0,0.0,11.4,66.8
2021-05-10 06:35:00+09:00,24.4,17.3,44,37,11.3,2.4,24.1,17.3,1020.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,141,0.0,0.0,11.4,75.85
2021-05-10 06:30:00+09:00,24.4,17.3,44,37,11.3,2.4,24.1,17.3,1021.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,131,0.0,0.0,11.4,68.02
2021-05-10 06:25:00+09:00,24.4,17.2,44,37,11.3,2.4,24.1,17.2,1020.9,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,169,0.0,0.0,11.4,74.99
2021-05-10 06:20:00+09:00,24.4,17.1,44,38,11.3,2.7,24.1,17.1,1020.9,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,159,0.0,0.0,11.4,64.96
2021-05-10 06:15:00+09:00,24.4,17.0,43,38,11.0,2.6,24.0,17.0,1020.9,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,173,0.0,0.0,11.4,67.65
2021-05-10 06:10:00+09:00,24.3,16.8,44,38,11.2,2.4,23.9,16.8,1020.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,150,0.0,0.0,11.4,79.27
2021-05-10 06:05:00+09:00,24.2,16.7,44,40,11.2,3.1,23.8,16.7,1020.6,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,112,0.2,1.1,11.4,74.14
2021-05-10 06:00:00+09:00,24.2,16.6,44,38,11.2,2.2,23.8,16.6,1020.5,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,126,0.0,0.0,11.4,52.85
2021-05-10 05:55:00+09:00,24.2,16.6,44,39,11.2,2.6,23.8,16.6,1020.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,178,0.0,0.0,11.4,48.07
2021-05-10 05:50:00+09:00,24.1,16.5,44,39,11.1,2.5,23.7,16.5,1020.6,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,112,0.7,1.1,11.4,48.07
2021-05-10 05:45:00+09:00,24.1,16.4,44,41,11.1,3.1,23.7,16.4,1020.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,152,0.0,0.0,11.4,49.79
2021-05-10 05:40:00+09:00,24.1,16.3,44,40,11.1,2.7,23.7,16.3,1020.2,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,152,0.0,0.0,11.4,46.73
2021-05-10 05:35:00+09:00,24.1,16.1,43,40,10.7,2.5,23.7,16.1,1020.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,161,0.0,0.0,11.4,37.68
2021-05-10 05:30:00+09:00,24.1,16.1,43,40,10.7,2.5,23.7,16.1,1020.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,161,0.0,0.0,11.4,31.56
2021-05-10 05:25:00+09:00,24.0,16.0,43,40,10.6,2.4,23.6,16.0,1020.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,188,0.0,0.0,11.4,25.94
2021-05-10 05:20:00+09:00,24.0,16.0,43,40,10.6,2.4,23.6,16.0,1019.9,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,193,0.0,0.0,11.4,22.02
2021-05-10 05:15:00+09:00,24.0,16.0,43,40,10.6,2.4,23.6,16.0,1019.9,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,194,0.0,0.0,11.4,17.73
2021-05-10 05:10:00+09:00,24.0,16.1,44,39,11.0,2.1,23.6,16.1,1019.9,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,191,0.7,1.1,11.4,15.17
2021-05-10 05:05:00+09:00,24.0,16.2,44,39,11.0,2.2,23.6,16.2,1019.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,187,0.2,1.1,11.4,12.11
2021-05-10 05:00:00+09:00,24.1,16.2,44,38,11.1,1.9,23.7,16.2,1019.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,179,0.0,0.0,11.4,9.54
2021-05-10 04:55:00+09:00,24.1,16.1,44,38,11.1,1.8,23.7,16.1,1019.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,156,0.4,1.1,11.4,6.85
2021-05-10 04:50:00+09:00,24.2,16.1,44,38,11.2,1.8,23.8,16.1,1019.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,152,1.1,2.2,11.4,4.77
2021-05-10 04:45:00+09:00,24.2,16.2,44,38,11.2,1.9,23.8,16.2,1019.2,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,201,0.0,0.0,11.4,2.57
2021-05-10 04:40:00+09:00,24.2,16.1,44,38,11.2,1.8,23.8,16.1,1019.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,170,0.0,0.0,11.4,0.0
2021-05-10 04:35:00+09:00,24.2,16.2,44,38,11.2,1.9,23.8,16.2,1019.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,142,0.0,0.0,11.4,0.0
2021-05-10 04:30:00+09:00,24.3,16.1,44,38,11.2,1.8,23.9,16.1,1019.0,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,156,1.3,2.2,11.4,0.0
2021-05-10 04:25:00+09:00,24.3,16.1,44,39,11.2,2.1,23.9,16.1,1019.0,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,185,0.0,0.0,11.4,0.0
2021-05-10 04:20:00+09:00,24.4,16.3,44,38,11.3,1.9,24.1,16.3,1019.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,184,0.0,0.0,11.4,0.0
2021-05-10 04:15:00+09:00,24.4,16.4,44,38,11.3,2.0,24.1,16.4,1018.8,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,179,0.4,1.1,11.4,0.0
2021-05-10 04:10:00+09:00,24.4,16.5,44,37,11.3,1.8,24.1,16.5,1018.8,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,186,0.0,0.0,11.4,0.0
2021-05-10 04:05:00+09:00,24.5,16.5,45,37,11.8,1.8,24.2,16.5,1018.8,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,188,1.8,2.2,11.4,0.0
2021-05-10 04:00:00+09:00,24.5,16.5,45,37,11.8,1.8,24.2,16.5,1018.9,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,147,0.9,1.1,11.4,0.0
2021-05-10 03:55:00+09:00,24.5,16.6,45,37,11.8,1.9,24.2,16.6,1018.9,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,69,2.2,3.4,11.4,0.0
2021-05-10 03:50:00+09:00,24.5,16.6,45,36,11.8,1.5,24.2,16.6,1019.1,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,156,1.3,2.2,11.4,0.0
2021-05-10 03:45:00+09:00,24.6,16.7,45,37,11.9,2.0,24.3,16.7,1018.8,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,14,0.9,2.2,11.4,0.0
2021-05-10 03:40:00+09:00,24.6,16.8,45,36,11.9,1.6,24.3,16.8,1018.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,185,2.9,3.4,11.4,0.0
2021-05-10 03:35:00+09:00,24.7,16.8,45,36,12.0,1.6,24.4,16.8,1018.8,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,171,0.0,0.0,11.4,0.0
2021-05-10 03:30:00+09:00,24.7,16.9,45,36,12.0,1.7,24.4,16.9,1018.6,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,72,1.8,2.2,11.4,0.0
2021-05-10 03:25:00+09:00,24.7,17.0,45,35,12.0,1.4,24.4,17.0,1018.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,18,2.9,3.4,11.4,0.0
2021-05-10 03:20:00+09:00,24.8,17.0,45,35,12.0,1.4,24.5,17.0,1018.5,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,201,1.6,2.2,11.4,0.0
2021-05-10 03:15:00+09:00,24.8,17.1,45,35,12.0,1.5,24.5,17.1,1018.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,91,1.8,2.2,11.4,0.0
2021-05-10 03:10:00+09:00,24.8,17.3,46,34,12.4,1.3,24.5,17.3,1018.3,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,21,1.6,3.4,11.4,0.0
2021-05-10 03:05:00+09:00,24.9,17.4,46,34,12.4,1.4,24.6,17.4,1018.8,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,316,1.8,2.2,10.3,0.0
2021-05-10 03:00:00+09:00,24.9,17.5,46,34,12.4,1.5,24.6,17.5,1019.0,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,42,3.8,6.9,10.3,0.0
2021-05-10 02:55:00+09:00,24.9,17.6,46,33,12.4,1.1,24.6,17.6,1018.8,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,28,4.0,4.5,10.3,0.0
2021-05-10 02:50:00+09:00,25.0,17.7,46,33,12.6,1.2,24.8,17.7,1018.8,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,51,1.3,2.2,10.3,0.0
2021-05-10 02:45:00+09:00,25.0,17.8,46,34,12.6,1.7,24.8,17.8,1018.5,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,161,1.1,2.2,8.1,0.0
2021-05-10 02:40:00+09:00,25.0,17.8,46,35,12.6,2.1,24.8,17.8,1018.6,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,231,3.6,4.5,8.1,0.0
2021-05-10 02:35:00+09:00,25.1,17.9,47,35,13.0,2.2,24.9,17.9,1018.5,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,298,3.8,4.5,8.1,0.0
2021-05-10 02:30:00+09:00,25.1,17.9,47,36,13.0,2.6,24.9,17.9,1018.6,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,232,1.6,2.2,8.1,0.0
2021-05-10 02:25:00+09:00,25.1,18.0,47,36,13.0,2.7,24.9,18.0,1018.5,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,209,2.9,4.5,8.1,0.0
2021-05-10 02:20:00+09:00,25.1,18.1,47,36,13.0,2.8,24.9,18.1,1018.7,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,135,2.7,3.4,8.1,0.0
2021-05-10 02:15:00+09:00,25.2,18.1,47,37,13.1,3.2,25.0,18.1,1018.4,0.0,0.0,0.0,0.0,20.3,2021-05-07 21:38:00+09:00,344,2.9,4.5,6.9,0.0
