dateutc,tempinf,humidityin,baromrelin,baromabsin,tempf,battout,humidity,winddir,windspeedmph,windgustmph,maxdailygust,hourlyrainin,eventrainin,dailyrainin,weeklyrainin,monthlyrainin,totalrainin,solarradiation,uv,batt_co2,feelsLike,dewPoint,feelsLikein,dewPointin,lastRain,loc,date
1620627900000,77.5,40,30.139,29.752,76.5,1,37,208,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,452.89,4,1,75.59,48.27,76.8,51.3,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T06:25:00.000Z
1620627600000,77.5,40,30.133,29.746,75.9,1,38,298,2.2,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,451.54,4,1,74.98,48.45,76.8,51.3,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T06:20:00.000Z
1620627300000,77.5,40,30.139,29.752,76.6,1,37,181,2.5,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,471.48,4,1,75.7,48.36,76.8,51.3,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T06:15:00.000Z
1620627000000,77.5,40,30.139,29.752,77.0,1,36,148,0.7,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,490.57,4,1,76.09,47.98,76.8,51.3,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T06:10:00.000Z
1620626700000,77.5,40,30.139,29.752,76.6,1,37,197,2.0,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,511.37,4,1,75.7,48.36,76.8,51.3,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T06:05:00.000Z
1620626400000,77.5,40,30.142,29.755,76.3,1,37,217,2.2,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,529.23,5,1,75.37,48.09,76.8,51.3,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T06:00:00.000Z
1620626100000,77.4,40,30.148,29.761,77.9,1,35,266,4.0,8.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,535.22,5,1,77.03,48.02,76.7,51.2,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T05:55:00.000Z
1620625800000,77.4,40,30.142,29.755,78.3,1,34,105,0.7,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,555.65,5,1,77.43,47.6,76.7,51.2,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T05:50:00.000Z
1620625500000,77.4,39,30.142,29.755,77.7,1,34,214,2.0,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,568.25,5,1,76.77,47.08,76.7,50.5,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T05:45:00.000Z
1620625200000,77.4,39,30.136,29.749,78.6,1,34,236,0.7,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,561.28,5,1,77.76,47.86,76.7,50.5,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T05:40:00.000Z
1620624900000,77.4,39,30.142,29.755,78.3,1,34,223,0.7,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,557.36,5,1,77.43,47.6,76.7,50.5,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T05:35:00.000Z
1620624600000,77.4,39,30.142,29.755,77.4,1,34,191,1.8,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,584.28,5,1,76.44,46.81,76.7,50.5,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T05:30:00.000Z
1620624300000,77.4,38,30.145,29.758,77.5,1,34,148,1.6,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,583.91,5,1,76.55,46.9,76.6,49.8,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T05:25:00.000Z
1620624000000,77.4,38,30.139,29.752,77.0,1,34,199,2.2,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,614.25,5,1,76.0,46.46,76.6,49.8,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T05:20:00.000Z
1620623700000,77.2,38,30.142,29.755,78.8,1,34,196,1.8,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,600.3,5,1,77.98,48.04,76.4,49.6,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T05:15:00.000Z
1620623400000,77.2,38,30.133,29.746,77.9,1,33,124,0.7,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,610.33,5,1,76.94,46.46,76.4,49.6,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T05:10:00.000Z
1620623100000,77.2,38,30.133,29.746,77.4,1,33,160,0.9,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,630.28,6,1,76.39,46.02,76.4,49.6,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T05:05:00.000Z
1620622800000,77.2,38,30.127,29.74,77.0,1,33,191,2.5,4.5,11.4,0.0,0.0,0.0,0.0,0.799,6.039,595.16,5,1,75.95,45.67,76.4,49.6,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T05:00:00.000Z
1620622500000,77.2,38,30.13,29.743,77.5,1,33,63,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,665.02,6,1,76.5,46.11,76.4,49.6,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T04:55:00.000Z
1620622200000,77.2,37,30.124,29.737,79.5,1,31,202,0.7,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,684.1,6,1,78.61,46.19,76.4,48.9,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T04:50:00.000Z
1620621900000,77.2,37,30.133,29.746,79.5,1,30,207,1.3,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,697.56,6,1,78.56,45.33,76.4,48.9,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T04:45:00.000Z
1620621600000,77.0,37,30.139,29.752,79.7,1,29,145,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.799,6.039,708.82,6,1,78.73,44.61,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T04:40:00.000Z
1620621300000,77.2,37,30.124,29.737,78.8,1,30,202,0.2,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,726.55,7,1,77.79,44.73,76.4,48.9,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T04:35:00.000Z
1620621000000,77.2,37,30.13,29.743,77.4,1,31,180,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,403.34,3,1,76.3,44.38,76.4,48.9,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T04:30:00.000Z
1620620700000,77.2,37,30.127,29.74,77.5,1,30,196,1.1,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,238.56,2,1,76.36,43.6,76.4,48.9,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T04:25:00.000Z
1620620400000,77.0,37,30.13,29.743,77.7,1,29,186,0.9,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,218.61,2,1,76.53,42.89,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T04:20:00.000Z
1620620100000,77.2,37,30.133,29.746,76.5,1,30,158,0.4,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,706.24,6,1,75.26,42.74,76.4,48.9,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T04:15:00.000Z
1620619800000,77.0,37,30.124,29.737,76.5,1,31,172,0.2,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,191.7,1,1,75.31,43.6,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T04:10:00.000Z
1620619500000,77.0,37,30.133,29.746,77.2,1,30,139,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.799,6.039,174.33,1,1,76.03,43.35,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T04:05:00.000Z
1620619200000,77.0,37,30.136,29.749,77.7,1,29,215,1.8,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,770.35,7,1,76.53,42.89,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T04:00:00.000Z
1620618900000,77.0,37,30.127,29.74,77.7,1,30,211,0.9,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,218.12,2,1,76.58,43.78,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T03:55:00.000Z
1620618600000,77.0,37,30.13,29.743,79.2,1,29,327,0.9,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,261.92,2,1,78.18,44.18,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T03:50:00.000Z
1620618300000,77.2,37,30.13,29.743,79.2,1,29,231,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,753.1,7,1,78.18,44.18,76.4,48.9,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T03:45:00.000Z
1620618000000,77.0,37,30.127,29.74,79.0,1,29,215,0.4,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,767.41,7,1,77.96,44.01,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T03:40:00.000Z
1620617700000,77.0,37,30.142,29.755,78.8,1,29,109,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,808.52,7,1,77.74,43.84,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T03:35:00.000Z
1620617400000,77.0,37,30.13,29.743,77.9,1,30,215,0.2,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,809.49,7,1,76.8,43.95,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T03:30:00.000Z
1620617100000,77.0,37,30.142,29.755,77.5,1,33,187,2.5,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,241.12,2,1,76.5,46.11,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T03:25:00.000Z
1620616800000,77.0,37,30.142,29.755,78.8,1,27,193,0.2,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,778.67,7,1,77.65,41.97,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T03:20:00.000Z
1620616500000,77.0,37,30.133,29.746,79.2,1,27,206,0.9,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,798.12,7,1,78.09,42.31,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T03:15:00.000Z
1620616200000,77.0,37,30.133,29.746,78.6,1,28,186,0.2,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,661.96,6,1,77.48,42.75,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T03:10:00.000Z
1620615900000,77.0,37,30.142,29.755,78.1,1,29,144,0.9,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,798.97,7,1,76.97,43.24,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T03:05:00.000Z
1620615600000,77.0,37,30.133,29.746,77.4,1,30,207,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,762.64,7,1,76.25,43.52,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T03:00:00.000Z
1620615300000,77.0,37,30.145,29.758,77.5,1,29,194,0.4,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,775.12,7,1,76.31,42.72,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T02:55:00.000Z
1620615000000,77.0,37,30.139,29.752,78.1,1,28,235,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,790.29,7,1,76.93,42.32,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T02:50:00.000Z
1620614700000,77.0,37,30.148,29.761,77.2,1,29,189,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.799,6.039,770.35,7,1,75.98,42.46,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T02:45:00.000Z
1620614400000,77.0,37,30.145,29.758,76.5,1,29,229,1.6,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,755.67,7,1,75.21,41.86,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T02:40:00.000Z
1620614100000,77.0,37,30.133,29.746,77.2,1,30,197,2.0,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,763.5,7,1,76.03,43.35,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T02:35:00.000Z
1620613800000,77.0,37,30.136,29.749,76.3,1,30,181,0.9,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,758.24,7,1,75.04,42.57,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T02:30:00.000Z
1620613500000,77.0,37,30.142,29.755,75.0,1,31,207,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.799,6.039,751.75,7,1,73.66,42.3,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T02:25:00.000Z
1620613200000,77.0,37,30.139,29.752,75.4,1,30,180,2.5,4.5,11.4,0.0,0.0,0.0,0.0,0.799,6.039,754.81,7,1,74.05,41.79,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T02:20:00.000Z
1620612900000,77.0,37,30.136,29.749,76.5,1,29,219,0.9,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,734.38,7,1,75.21,41.86,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T02:15:00.000Z
1620612600000,77.0,37,30.16,29.773,75.7,1,29,210,2.2,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,734.87,7,1,74.33,41.17,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T02:10:00.000Z
1620612300000,77.0,37,30.151,29.764,75.7,1,30,201,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,734.87,7,1,74.38,42.05,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T02:05:00.000Z
1620612000000,77.0,37,30.16,29.773,75.6,1,30,184,0.4,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,713.09,6,1,74.27,41.97,76.1,48.7,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T02:00:00.000Z
1620611700000,77.0,36,30.16,29.773,74.8,1,31,175,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,700.99,6,1,73.44,42.13,76.1,48.0,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T01:55:00.000Z
1620611400000,77.0,36,30.177,29.791,74.1,1,30,279,3.8,5.8,11.4,0.0,0.0,0.0,0.0,0.799,6.039,654.13,6,1,72.62,40.67,76.1,48.0,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T01:50:00.000Z
1620611100000,77.0,36,30.169,29.782,73.9,1,32,193,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.799,6.039,721.78,7,1,72.49,42.17,76.1,48.0,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T01:45:00.000Z
1620610800000,77.0,36,30.157,29.77,73.0,1,32,309,1.1,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,694.01,6,1,71.5,41.39,76.1,48.0,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T01:40:00.000Z
1620610500000,77.2,36,30.148,29.761,72.7,1,33,201,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.799,6.039,702.33,6,1,71.22,41.92,76.3,48.2,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T01:35:00.000Z
1620610200000,77.2,36,30.154,29.767,73.2,1,32,200,0.7,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,651.56,6,1,71.72,41.56,76.3,48.2,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T01:30:00.000Z
1620609900000,77.2,36,30.16,29.773,73.4,1,32,38,0.7,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,557.85,5,1,71.94,41.73,76.3,48.2,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T01:25:00.000Z
1620609600000,77.2,36,30.154,29.767,71.2,1,34,42,1.8,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,126.61,1,1,69.62,41.38,76.3,48.2,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T01:20:00.000Z
1620609300000,77.2,36,30.16,29.773,73.0,1,31,81,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,127.47,1,1,71.46,40.57,76.3,48.2,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T01:15:00.000Z
1620609000000,77.0,36,30.16,29.773,72.7,1,31,197,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.799,6.039,132.73,1,1,71.13,40.31,76.1,48.0,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T01:10:00.000Z
1620608700000,77.0,36,30.166,29.779,71.4,1,33,304,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,134.81,1,1,69.79,40.79,76.1,48.0,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T01:05:00.000Z
1620608400000,76.8,36,30.163,29.776,71.2,1,33,211,0.7,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,149.98,1,1,69.57,40.61,75.9,47.8,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T01:00:00.000Z
1620608100000,76.6,36,30.175,29.788,70.9,1,33,185,0.2,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,148.76,1,1,69.24,40.35,75.7,47.6,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T00:55:00.000Z
1620607800000,76.6,36,30.172,29.785,70.3,1,33,173,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.799,6.039,140.07,1,1,68.58,39.83,75.7,47.6,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T00:50:00.000Z
1620607500000,76.6,36,30.172,29.785,70.2,1,34,189,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,145.21,1,1,68.52,40.51,75.7,47.6,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T00:45:00.000Z
1620607200000,76.8,36,30.177,29.791,70.3,1,34,60,2.2,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,147.9,1,1,68.63,40.6,75.9,47.8,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T00:40:00.000Z
1620606900000,76.6,36,30.172,29.785,70.2,1,33,207,0.7,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,134.81,1,1,68.47,39.74,75.7,47.6,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T00:35:00.000Z
1620606600000,76.6,36,30.175,29.788,69.8,1,34,242,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,143.13,1,1,68.08,40.16,75.7,47.6,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T00:30:00.000Z
1620606300000,76.6,36,30.166,29.779,70.0,1,32,45,0.7,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,127.47,1,1,68.2,38.78,75.7,47.6,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T00:25:00.000Z
1620606000000,76.6,36,30.172,29.785,70.2,1,31,249,0.9,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,158.67,1,1,68.38,38.14,75.7,47.6,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T00:20:00.000Z
1620605700000,76.6,37,30.175,29.788,69.3,1,33,44,1.8,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,134.44,1,1,67.48,38.95,75.7,48.4,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T00:15:00.000Z
1620605400000,76.6,37,30.166,29.779,68.9,1,31,63,1.8,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,137.02,1,1,66.95,37.01,75.7,48.4,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T00:10:00.000Z
1620605100000,76.6,37,30.169,29.782,68.7,1,30,323,1.1,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,125.27,1,1,66.68,36.01,75.7,48.4,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T00:05:00.000Z
1620604800000,76.6,37,30.163,29.776,68.4,1,30,61,1.1,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,139.58,1,1,66.35,35.75,75.7,48.4,2021-05-07T12:38:00.000Z,ambient-prod-19,2021-05-10T00:00:00.000Z
1620604500000,76.6,38,30.16,29.773,68.5,1,30,92,0.9,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,143.5,1,1,66.46,35.84,75.7,49.1,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T23:55:00.000Z
1620604200000,76.6,38,30.163,29.776,68.4,1,31,119,1.1,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,132.73,1,1,66.4,36.58,75.7,49.1,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T23:50:00.000Z
1620603900000,76.6,39,30.157,29.77,68.5,1,30,185,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,105.82,1,1,66.46,35.84,75.8,49.8,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T23:45:00.000Z
1620603600000,76.6,39,30.154,29.767,68.5,1,31,83,1.1,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,153.9,1,1,66.51,36.67,75.8,49.8,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T23:40:00.000Z
1620603300000,76.6,39,30.163,29.776,67.6,1,31,291,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,160.51,1,1,67.6,35.88,75.8,49.8,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T23:35:00.000Z
1620603000000,76.6,40,30.154,29.767,67.5,1,31,78,0.2,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,155.24,1,1,67.5,35.8,75.8,50.5,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T23:30:00.000Z
1620602700000,76.6,40,30.157,29.77,67.5,1,31,197,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.799,6.039,170.05,1,1,67.5,35.8,75.8,50.5,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T23:25:00.000Z
1620602400000,76.6,40,30.163,29.776,67.3,1,32,99,0.2,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,164.78,1,1,67.3,36.43,75.8,50.5,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T23:20:00.000Z
1620602100000,76.6,40,30.154,29.767,67.3,1,31,113,0.4,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,142.27,1,1,67.3,35.62,75.8,50.5,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T23:15:00.000Z
1620601800000,76.8,40,30.16,29.773,67.3,1,30,29,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,169.07,1,1,67.3,34.8,76.1,50.6,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T23:10:00.000Z
1620601500000,76.8,41,30.157,29.77,66.7,1,33,196,2.0,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,149.61,1,1,66.7,36.68,76.1,51.3,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T23:05:00.000Z
1620601200000,76.6,41,30.16,29.773,66.6,1,32,98,1.3,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,164.78,1,1,66.6,35.82,75.9,51.1,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T23:00:00.000Z
1620600900000,76.8,41,30.157,29.77,66.0,1,33,156,0.9,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,137.51,1,1,66.0,36.07,76.1,51.3,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T22:55:00.000Z
1620600600000,76.8,41,30.163,29.776,66.0,1,32,73,0.9,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,107.9,1,1,66.0,35.29,76.1,51.3,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T22:50:00.000Z
1620600300000,77.2,47,30.16,29.773,65.8,1,31,32,2.5,3.4,11.4,0.0,0.0,0.0,0.0,0.799,6.039,103.13,1,1,65.8,34.32,76.8,55.4,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T22:45:00.000Z
1620600000000,77.0,46,30.166,29.779,65.3,1,31,10,0.7,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,109.73,1,1,65.3,33.89,76.6,54.6,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T22:40:00.000Z
1620599700000,76.8,46,30.16,29.773,66.0,1,30,184,0.2,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,113.65,1,1,66.0,33.68,76.3,54.4,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T22:35:00.000Z
1620599400000,76.6,46,30.172,29.785,65.7,1,33,201,0.9,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,112.3,1,1,65.7,35.81,76.1,54.3,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T22:30:00.000Z
1620599100000,76.5,45,30.163,29.776,65.3,1,34,189,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.799,6.039,107.04,1,1,65.3,36.21,76.0,53.6,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T22:25:00.000Z
1620598800000,76.3,43,30.16,29.773,65.1,1,34,209,0.9,2.2,11.4,0.0,0.0,0.0,0.0,0.799,6.039,101.05,1,1,65.1,36.03,75.7,52.1,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T22:20:00.000Z
1620598500000,76.3,43,30.157,29.77,64.6,1,35,169,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.799,6.039,89.31,0,1,64.6,36.33,75.7,52.1,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T22:15:00.000Z
1620598200000,76.3,44,30.154,29.767,64.2,1,35,120,0.2,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,82.82,0,1,64.2,35.97,75.7,52.8,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T22:10:00.000Z
1620597900000,76.3,44,30.151,29.764,64.4,1,35,341,0.2,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,77.56,0,1,64.4,36.15,75.7,52.8,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T22:05:00.000Z
1620597600000,76.1,44,30.154,29.767,64.0,1,34,167,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.799,6.039,70.71,0,1,64.0,35.07,75.5,52.6,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T22:00:00.000Z
1620597300000,76.1,44,30.154,29.767,64.0,1,35,166,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.799,6.039,69.73,0,1,64.0,35.8,75.5,52.6,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T21:55:00.000Z
1620597000000,76.1,44,30.154,29.767,63.9,1,37,167,0.2,1.1,11.4,0.0,0.0,0.0,0.0,0.799,6.039,65.94,0,1,63.9,37.11,75.5,52.6,2021-05-07T12:38:00.000Z,ambient-prod-18,2021-05-09T21:50:00.000Z
